"Jahr";"Stadtbezirk mit zugeordneten Ortschaften";"Fahrzeugart";"Kraftstoffart";"Schadstoffgruppe für Kraftfahrzeuge (Umwelt-Plakette) nach Feinstaubverordnung";"Anzahl"
"2011";"unbekannt";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";6
"2011";"unbekannt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";23
"2011";"unbekannt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";18
"2011";"unbekannt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";24
"2011";"unbekannt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";16
"2012";"StB 0 Altstadt";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";147
"2012";"StB 0 Altstadt";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";13805
"2012";"StB 0 Altstadt";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";54
"2012";"StB 0 Altstadt";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";119
"2012";"StB 0 Altstadt";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";632
"2012";"StB 0 Altstadt";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";4097
"2012";"StB 0 Altstadt";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";26
"2012";"StB 0 Altstadt";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";132
"2012";"StB 0 Altstadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";264
"2012";"StB 0 Altstadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";209
"2012";"StB 0 Altstadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";453
"2012";"StB 0 Altstadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";1303
"2012";"StB 1 Neustadt";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";199
"2012";"StB 1 Neustadt";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";9846
"2012";"StB 1 Neustadt";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";144
"2012";"StB 1 Neustadt";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";172
"2012";"StB 1 Neustadt";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";846
"2012";"StB 1 Neustadt";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";3886
"2012";"StB 1 Neustadt";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";28
"2012";"StB 1 Neustadt";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";87
"2012";"StB 1 Neustadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";241
"2012";"StB 1 Neustadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";114
"2012";"StB 1 Neustadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";268
"2012";"StB 1 Neustadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";994
"2012";"StB 2 Pieschen";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";186
"2012";"StB 2 Pieschen";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";15149
"2012";"StB 2 Pieschen";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";170
"2012";"StB 2 Pieschen";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";200
"2012";"StB 2 Pieschen";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";939
"2012";"StB 2 Pieschen";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";3957
"2012";"StB 2 Pieschen";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";44
"2012";"StB 2 Pieschen";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";120
"2012";"StB 2 Pieschen";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";325
"2012";"StB 2 Pieschen";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";183
"2012";"StB 2 Pieschen";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";506
"2012";"StB 2 Pieschen";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";1174
"2012";"StB 3 Klotzsche/nördliche Ortschaften";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";194
"2012";"StB 3 Klotzsche/nördliche Ortschaften";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";11078
"2012";"StB 3 Klotzsche/nördliche Ortschaften";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";56
"2012";"StB 3 Klotzsche/nördliche Ortschaften";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";122
"2012";"StB 3 Klotzsche/nördliche Ortschaften";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";756
"2012";"StB 3 Klotzsche/nördliche Ortschaften";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";3428
"2012";"StB 3 Klotzsche/nördliche Ortschaften";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";30
"2012";"StB 3 Klotzsche/nördliche Ortschaften";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";46
"2012";"StB 3 Klotzsche/nördliche Ortschaften";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";263
"2012";"StB 3 Klotzsche/nördliche Ortschaften";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";116
"2012";"StB 3 Klotzsche/nördliche Ortschaften";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";336
"2012";"StB 3 Klotzsche/nördliche Ortschaften";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";902
"2012";"StB 4 Loschwitz/OS Schönfeld-Weißig";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";240
"2012";"StB 4 Loschwitz/OS Schönfeld-Weißig";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";11705
"2012";"StB 4 Loschwitz/OS Schönfeld-Weißig";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";70
"2012";"StB 4 Loschwitz/OS Schönfeld-Weißig";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";198
"2012";"StB 4 Loschwitz/OS Schönfeld-Weißig";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";844
"2012";"StB 4 Loschwitz/OS Schönfeld-Weißig";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";3279
"2012";"StB 4 Loschwitz/OS Schönfeld-Weißig";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";34
"2012";"StB 4 Loschwitz/OS Schönfeld-Weißig";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";61
"2012";"StB 4 Loschwitz/OS Schönfeld-Weißig";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";306
"2012";"StB 4 Loschwitz/OS Schönfeld-Weißig";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";117
"2012";"StB 4 Loschwitz/OS Schönfeld-Weißig";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";240
"2012";"StB 4 Loschwitz/OS Schönfeld-Weißig";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";488
"2012";"StB 5 Blasewitz";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";344
"2012";"StB 5 Blasewitz";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";25917
"2012";"StB 5 Blasewitz";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";102
"2012";"StB 5 Blasewitz";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";221
"2012";"StB 5 Blasewitz";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";1241
"2012";"StB 5 Blasewitz";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";5424
"2012";"StB 5 Blasewitz";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";33
"2012";"StB 5 Blasewitz";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";148
"2012";"StB 5 Blasewitz";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";163
"2012";"StB 5 Blasewitz";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";124
"2012";"StB 5 Blasewitz";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";286
"2012";"StB 5 Blasewitz";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";724
"2012";"StB 6 Leuben";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";162
"2012";"StB 6 Leuben";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";13387
"2012";"StB 6 Leuben";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";56
"2012";"StB 6 Leuben";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";152
"2012";"StB 6 Leuben";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";692
"2012";"StB 6 Leuben";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";2388
"2012";"StB 6 Leuben";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";29
"2012";"StB 6 Leuben";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";65
"2012";"StB 6 Leuben";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";171
"2012";"StB 6 Leuben";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";107
"2012";"StB 6 Leuben";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";256
"2012";"StB 6 Leuben";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";526
"2012";"StB 7 Prohlis";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";202
"2012";"StB 7 Prohlis";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";17997
"2012";"StB 7 Prohlis";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";65
"2012";"StB 7 Prohlis";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";181
"2012";"StB 7 Prohlis";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";931
"2012";"StB 7 Prohlis";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";3863
"2012";"StB 7 Prohlis";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";32
"2012";"StB 7 Prohlis";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";83
"2012";"StB 7 Prohlis";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";214
"2012";"StB 7 Prohlis";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";137
"2012";"StB 7 Prohlis";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";356
"2012";"StB 7 Prohlis";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";955
"2012";"StB 8 Plauen";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";237
"2012";"StB 8 Plauen";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";15069
"2012";"StB 8 Plauen";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";52
"2012";"StB 8 Plauen";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";155
"2012";"StB 8 Plauen";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";850
"2012";"StB 8 Plauen";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";4042
"2012";"StB 8 Plauen";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";33
"2012";"StB 8 Plauen";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";90
"2012";"StB 8 Plauen";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";177
"2012";"StB 8 Plauen";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";97
"2012";"StB 8 Plauen";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";308
"2012";"StB 8 Plauen";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";1160
"2012";"StB 9 Cotta/westliche Ortschaften";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";329
"2012";"StB 9 Cotta/westliche Ortschaften";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";25187
"2012";"StB 9 Cotta/westliche Ortschaften";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";108
"2012";"StB 9 Cotta/westliche Ortschaften";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";269
"2012";"StB 9 Cotta/westliche Ortschaften";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";1501
"2012";"StB 9 Cotta/westliche Ortschaften";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";5227
"2012";"StB 9 Cotta/westliche Ortschaften";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";52
"2012";"StB 9 Cotta/westliche Ortschaften";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";122
"2012";"StB 9 Cotta/westliche Ortschaften";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";348
"2012";"StB 9 Cotta/westliche Ortschaften";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";225
"2012";"StB 9 Cotta/westliche Ortschaften";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";459
"2012";"StB 9 Cotta/westliche Ortschaften";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";1070
"2012";"unbekannt";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";13
"2012";"unbekannt";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";115
"2012";"unbekannt";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";1
"2012";"unbekannt";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";5
"2012";"unbekannt";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";5
"2012";"unbekannt";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";35
"2012";"unbekannt";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";1
"2012";"unbekannt";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";5
"2012";"unbekannt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";22
"2012";"unbekannt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";9
"2012";"unbekannt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";19
"2012";"unbekannt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";26
"2013";"StB 0 Altstadt";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";151
"2013";"StB 0 Altstadt";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";13619
"2013";"StB 0 Altstadt";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";51
"2013";"StB 0 Altstadt";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";103
"2013";"StB 0 Altstadt";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";628
"2013";"StB 0 Altstadt";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";4445
"2013";"StB 0 Altstadt";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";31
"2013";"StB 0 Altstadt";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";127
"2013";"StB 0 Altstadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";230
"2013";"StB 0 Altstadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";160
"2013";"StB 0 Altstadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";399
"2013";"StB 0 Altstadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";1375
"2013";"StB 1 Neustadt";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";194
"2013";"StB 1 Neustadt";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";9892
"2013";"StB 1 Neustadt";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";158
"2013";"StB 1 Neustadt";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";161
"2013";"StB 1 Neustadt";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";765
"2013";"StB 1 Neustadt";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";4224
"2013";"StB 1 Neustadt";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";27
"2013";"StB 1 Neustadt";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";84
"2013";"StB 1 Neustadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";242
"2013";"StB 1 Neustadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 2 - Rot";97
"2013";"StB 1 Neustadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 3 - Gelb";247
"2013";"StB 1 Neustadt";"Nutzfahrzeug";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";1093
"2013";"StB 2 Pieschen";"PKW";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";196
"2013";"StB 2 Pieschen";"PKW";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";15119
"2013";"StB 2 Pieschen";"PKW";"Diesel";"Schadstoffgruppe 1 - ohne Plakette  ";168
"2013";"StB 2 Pieschen";"PKW";"Diesel";"Schadstoffgruppe 2 - Rot";195
"2013";"StB 2 Pieschen";"PKW";"Diesel";"Schadstoffgruppe 3 - Gelb";875
"2013";"StB 2 Pieschen";"PKW";"Diesel";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";4378
"2013";"StB 2 Pieschen";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 1 - ohne Plakette  ";42
"2013";"StB 2 Pieschen";"Nutzfahrzeug";"Benzin";"Schadstoffgruppe 4 - Grün: u.a. alle Benziner mit geregeltem Katalysator (G-Kat) oder Fahrzeuge mit Flüssiggas, Erdgas- oder Ethanolantrieb, s. Zusatzinformation";123
