"Jahr";"Quartal";"Monat";"Herkunftsland_24Auspr";"Herkunftsland_05Auspr";"Herkunftsland_D/A";"Tourismus_Ank¸nfte";"Tourismus_‹bernachtungen"
"2006";"1. Quartal";"03";"Schweiz";"Europa ohne Deutschland";"Ausland";1001;2507
"2006";"1. Quartal";"03";"Russland";"Europa ohne Deutschland";"Ausland";359;1379
"2006";"1. Quartal";"03";"Spanien";"Europa ohne Deutschland";"Ausland";292;674
"2006";"1. Quartal";"03";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";224;439
"2006";"1. Quartal";"03";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";853;1812
"2006";"1. Quartal";"03";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1041;2226
"2006";"1. Quartal";"03";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";61;143
"2006";"1. Quartal";"03";"USA";"Amerika";"Ausland";1318;3618
"2006";"1. Quartal";"03";"Kanada";"Amerika";"Ausland";103;213
"2006";"1. Quartal";"03";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";126;248
"2006";"1. Quartal";"03";"China";"Asien";"Ausland";124;325
"2006";"1. Quartal";"03";"Japan";"Asien";"Ausland";1327;3090
"2006";"1. Quartal";"03";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";395;1192
"2006";"1. Quartal";"03";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";110;237
"2006";"1. Quartal";"03";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";88;172
"2006";"2. Quartal";"04";"Deutschland";"Deutschland";"Deutschland";108838;252399
"2006";"2. Quartal";"04";"Belgien";"Europa ohne Deutschland";"Ausland";586;1309
"2006";"2. Quartal";"04";"D‰nemark";"Europa ohne Deutschland";"Ausland";577;1366
"2006";"2. Quartal";"04";"Frankreich";"Europa ohne Deutschland";"Ausland";989;2015
"2006";"2. Quartal";"04";"Italien";"Europa ohne Deutschland";"Ausland";1366;2446
"2006";"2. Quartal";"04";"Niederlande";"Europa ohne Deutschland";"Ausland";935;2048
"2006";"2. Quartal";"04";"÷sterreich";"Europa ohne Deutschland";"Ausland";1512;3742
"2006";"2. Quartal";"04";"Polen";"Europa ohne Deutschland";"Ausland";370;603
"2006";"2. Quartal";"04";"Schweden";"Europa ohne Deutschland";"Ausland";800;1402
"2006";"2. Quartal";"04";"Schweiz";"Europa ohne Deutschland";"Ausland";1678;4209
"2006";"2. Quartal";"04";"Russland";"Europa ohne Deutschland";"Ausland";407;814
"2006";"2. Quartal";"04";"Spanien";"Europa ohne Deutschland";"Ausland";472;917
"2006";"2. Quartal";"04";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";322;546
"2006";"2. Quartal";"04";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1364;3242
"2006";"2. Quartal";"04";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1542;2723
"2006";"2. Quartal";"04";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";69;160
"2006";"2. Quartal";"04";"USA";"Amerika";"Ausland";1509;3962
"2006";"2. Quartal";"04";"Kanada";"Amerika";"Ausland";157;352
"2006";"2. Quartal";"04";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";243;551
"2006";"2. Quartal";"04";"China";"Asien";"Ausland";139;274
"2006";"2. Quartal";"04";"Japan";"Asien";"Ausland";2063;3659
"2006";"2. Quartal";"04";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";506;1246
"2006";"2. Quartal";"04";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";182;379
"2006";"2. Quartal";"04";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";133;288
"2006";"2. Quartal";"05";"Deutschland";"Deutschland";"Deutschland";133197;312213
"2006";"2. Quartal";"05";"Belgien";"Europa ohne Deutschland";"Ausland";715;1472
"2006";"2. Quartal";"05";"D‰nemark";"Europa ohne Deutschland";"Ausland";537;1202
"2006";"2. Quartal";"05";"Frankreich";"Europa ohne Deutschland";"Ausland";1209;2490
"2006";"2. Quartal";"05";"Italien";"Europa ohne Deutschland";"Ausland";1125;2060
"2006";"2. Quartal";"05";"Niederlande";"Europa ohne Deutschland";"Ausland";1323;3117
"2006";"2. Quartal";"05";"÷sterreich";"Europa ohne Deutschland";"Ausland";1865;4375
"2006";"2. Quartal";"05";"Polen";"Europa ohne Deutschland";"Ausland";470;711
"2006";"2. Quartal";"05";"Schweden";"Europa ohne Deutschland";"Ausland";934;1512
"2006";"2. Quartal";"05";"Schweiz";"Europa ohne Deutschland";"Ausland";2042;5347
"2006";"2. Quartal";"05";"Russland";"Europa ohne Deutschland";"Ausland";221;484
"2006";"2. Quartal";"05";"Spanien";"Europa ohne Deutschland";"Ausland";348;782
"2006";"2. Quartal";"05";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";416;776
"2006";"2. Quartal";"05";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1688;3789
"2006";"2. Quartal";"05";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1443;2912
"2006";"2. Quartal";"05";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";47;140
"2006";"2. Quartal";"05";"USA";"Amerika";"Ausland";2561;5958
"2006";"2. Quartal";"05";"Kanada";"Amerika";"Ausland";387;943
"2006";"2. Quartal";"05";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";334;616
"2006";"2. Quartal";"05";"China";"Asien";"Ausland";131;285
"2006";"2. Quartal";"05";"Japan";"Asien";"Ausland";2984;5040
"2006";"2. Quartal";"05";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";688;1589
"2006";"2. Quartal";"05";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";383;694
"2006";"2. Quartal";"05";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";137;345
"2006";"2. Quartal";"06";"Deutschland";"Deutschland";"Deutschland";125985;284917
"2006";"2. Quartal";"06";"Belgien";"Europa ohne Deutschland";"Ausland";497;1305
"2006";"2. Quartal";"06";"D‰nemark";"Europa ohne Deutschland";"Ausland";605;1375
"2006";"2. Quartal";"06";"Frankreich";"Europa ohne Deutschland";"Ausland";1025;2137
"2006";"2. Quartal";"06";"Italien";"Europa ohne Deutschland";"Ausland";1035;2091
"2006";"2. Quartal";"06";"Niederlande";"Europa ohne Deutschland";"Ausland";1404;2957
"2006";"2. Quartal";"06";"÷sterreich";"Europa ohne Deutschland";"Ausland";1601;3908
"2006";"2. Quartal";"06";"Polen";"Europa ohne Deutschland";"Ausland";403;777
"2006";"2. Quartal";"06";"Schweden";"Europa ohne Deutschland";"Ausland";738;1095
"2006";"2. Quartal";"06";"Schweiz";"Europa ohne Deutschland";"Ausland";2045;5062
"2006";"2. Quartal";"06";"Russland";"Europa ohne Deutschland";"Ausland";269;636
"2006";"2. Quartal";"06";"Spanien";"Europa ohne Deutschland";"Ausland";786;1665
"2006";"2. Quartal";"06";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";251;449
"2006";"2. Quartal";"06";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1872;3834
"2006";"2. Quartal";"06";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1989;4061
"2006";"2. Quartal";"06";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";127;279
"2006";"2. Quartal";"06";"USA";"Amerika";"Ausland";5256;12485
"2006";"2. Quartal";"06";"Kanada";"Amerika";"Ausland";406;958
"2006";"2. Quartal";"06";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";886;1646
"2006";"2. Quartal";"06";"China";"Asien";"Ausland";172;412
"2006";"2. Quartal";"06";"Japan";"Asien";"Ausland";1816;3517
"2006";"2. Quartal";"06";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";1032;2317
"2006";"2. Quartal";"06";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";553;1209
"2006";"2. Quartal";"06";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";78;182
"2006";"3. Quartal";"07";"Deutschland";"Deutschland";"Deutschland";131203;295999
"2006";"3. Quartal";"07";"Belgien";"Europa ohne Deutschland";"Ausland";728;1595
"2006";"3. Quartal";"07";"D‰nemark";"Europa ohne Deutschland";"Ausland";813;1660
"2006";"3. Quartal";"07";"Frankreich";"Europa ohne Deutschland";"Ausland";1463;2864
"2006";"3. Quartal";"07";"Italien";"Europa ohne Deutschland";"Ausland";2131;3488
"2006";"3. Quartal";"07";"Niederlande";"Europa ohne Deutschland";"Ausland";1642;3353
"2006";"3. Quartal";"07";"÷sterreich";"Europa ohne Deutschland";"Ausland";1691;3511
"2006";"3. Quartal";"07";"Polen";"Europa ohne Deutschland";"Ausland";347;533
"2006";"3. Quartal";"07";"Schweden";"Europa ohne Deutschland";"Ausland";1207;1817
"2006";"3. Quartal";"07";"Schweiz";"Europa ohne Deutschland";"Ausland";2881;6671
"2006";"3. Quartal";"07";"Russland";"Europa ohne Deutschland";"Ausland";415;795
"2006";"3. Quartal";"07";"Spanien";"Europa ohne Deutschland";"Ausland";1101;2058
"2006";"3. Quartal";"07";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";364;619
"2006";"3. Quartal";"07";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";2341;4916
"2006";"3. Quartal";"07";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";2266;4413
"2006";"3. Quartal";"07";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";111;260
"2006";"3. Quartal";"07";"USA";"Amerika";"Ausland";3526;7834
"2006";"3. Quartal";"07";"Kanada";"Amerika";"Ausland";450;873
"2006";"3. Quartal";"07";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";693;1385
"2006";"3. Quartal";"07";"China";"Asien";"Ausland";366;989
"2006";"3. Quartal";"07";"Japan";"Asien";"Ausland";2043;4209
"2006";"3. Quartal";"07";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";1216;2281
"2006";"3. Quartal";"07";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";479;1045
"2006";"3. Quartal";"07";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";114;299
"2006";"3. Quartal";"08";"Deutschland";"Deutschland";"Deutschland";132432;304145
"2006";"3. Quartal";"08";"Belgien";"Europa ohne Deutschland";"Ausland";826;1719
"2006";"3. Quartal";"08";"D‰nemark";"Europa ohne Deutschland";"Ausland";755;1969
"2006";"3. Quartal";"08";"Frankreich";"Europa ohne Deutschland";"Ausland";1540;3307
"2006";"3. Quartal";"08";"Italien";"Europa ohne Deutschland";"Ausland";5530;8921
"2006";"3. Quartal";"08";"Niederlande";"Europa ohne Deutschland";"Ausland";1690;3706
"2006";"3. Quartal";"08";"÷sterreich";"Europa ohne Deutschland";"Ausland";1864;4162
"2006";"3. Quartal";"08";"Polen";"Europa ohne Deutschland";"Ausland";508;1115
"2006";"3. Quartal";"08";"Schweden";"Europa ohne Deutschland";"Ausland";603;921
"2006";"3. Quartal";"08";"Schweiz";"Europa ohne Deutschland";"Ausland";2540;6269
"2006";"3. Quartal";"08";"Russland";"Europa ohne Deutschland";"Ausland";469;950
"2006";"3. Quartal";"08";"Spanien";"Europa ohne Deutschland";"Ausland";1392;2643
"2006";"3. Quartal";"08";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";394;608
"2006";"3. Quartal";"08";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";2258;5403
"2006";"3. Quartal";"08";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1981;3803
"2006";"3. Quartal";"08";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";103;346
"2006";"3. Quartal";"08";"USA";"Amerika";"Ausland";2458;5553
"2006";"3. Quartal";"08";"Kanada";"Amerika";"Ausland";339;614
"2006";"3. Quartal";"08";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";462;782
"2006";"3. Quartal";"08";"China";"Asien";"Ausland";185;320
"2006";"3. Quartal";"08";"Japan";"Asien";"Ausland";2073;3675
"2006";"3. Quartal";"08";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";871;1524
"2006";"3. Quartal";"08";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";345;770
"2006";"3. Quartal";"08";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";124;757
"2006";"3. Quartal";"09";"Deutschland";"Deutschland";"Deutschland";139818;311138
"2006";"3. Quartal";"09";"Belgien";"Europa ohne Deutschland";"Ausland";793;1810
"2006";"3. Quartal";"09";"D‰nemark";"Europa ohne Deutschland";"Ausland";743;1480
"2006";"3. Quartal";"09";"Frankreich";"Europa ohne Deutschland";"Ausland";1540;3174
"2006";"3. Quartal";"09";"Italien";"Europa ohne Deutschland";"Ausland";1121;2328
"2006";"3. Quartal";"09";"Niederlande";"Europa ohne Deutschland";"Ausland";1274;3196
"2006";"3. Quartal";"09";"÷sterreich";"Europa ohne Deutschland";"Ausland";1619;4009
"2006";"3. Quartal";"09";"Polen";"Europa ohne Deutschland";"Ausland";405;835
"2006";"3. Quartal";"09";"Schweden";"Europa ohne Deutschland";"Ausland";932;1619
"2006";"3. Quartal";"09";"Schweiz";"Europa ohne Deutschland";"Ausland";2704;7238
"2006";"3. Quartal";"09";"Russland";"Europa ohne Deutschland";"Ausland";261;667
"2006";"3. Quartal";"09";"Spanien";"Europa ohne Deutschland";"Ausland";784;1793
"2006";"3. Quartal";"09";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";384;666
"2006";"3. Quartal";"09";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";2347;5745
"2006";"3. Quartal";"09";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1605;3495
"2006";"3. Quartal";"09";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";112;306
"2006";"3. Quartal";"09";"USA";"Amerika";"Ausland";3464;8024
"2006";"3. Quartal";"09";"Kanada";"Amerika";"Ausland";382;886
"2006";"3. Quartal";"09";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";588;1181
"2006";"3. Quartal";"09";"China";"Asien";"Ausland";382;868
"2006";"3. Quartal";"09";"Japan";"Asien";"Ausland";3359;6404
"2006";"3. Quartal";"09";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";977;2448
"2006";"3. Quartal";"09";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";511;1117
"2006";"3. Quartal";"09";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";146;390
"2006";"4. Quartal";"10";"Deutschland";"Deutschland";"Deutschland";134454;318543
"2006";"4. Quartal";"10";"Belgien";"Europa ohne Deutschland";"Ausland";637;1576
"2006";"4. Quartal";"10";"D‰nemark";"Europa ohne Deutschland";"Ausland";496;999
"2006";"4. Quartal";"10";"Frankreich";"Europa ohne Deutschland";"Ausland";868;2132
"2006";"4. Quartal";"10";"Italien";"Europa ohne Deutschland";"Ausland";948;1603
"2006";"4. Quartal";"10";"Niederlande";"Europa ohne Deutschland";"Ausland";1178;3047
"2006";"4. Quartal";"10";"÷sterreich";"Europa ohne Deutschland";"Ausland";1934;4440
"2006";"4. Quartal";"10";"Polen";"Europa ohne Deutschland";"Ausland";453;840
"2006";"4. Quartal";"10";"Schweden";"Europa ohne Deutschland";"Ausland";663;1120
"2006";"4. Quartal";"10";"Schweiz";"Europa ohne Deutschland";"Ausland";2129;5147
"2006";"4. Quartal";"10";"Russland";"Europa ohne Deutschland";"Ausland";718;1786
"2006";"4. Quartal";"10";"Spanien";"Europa ohne Deutschland";"Ausland";364;788
"2006";"4. Quartal";"10";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";390;684
"2006";"4. Quartal";"10";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1731;3858
"2006";"4. Quartal";"10";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1553;3065
"2006";"4. Quartal";"10";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";109;286
"2006";"4. Quartal";"10";"USA";"Amerika";"Ausland";2441;5794
"2006";"4. Quartal";"10";"Kanada";"Amerika";"Ausland";335;747
"2006";"4. Quartal";"10";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";396;749
"2006";"4. Quartal";"10";"China";"Asien";"Ausland";166;388
"2006";"4. Quartal";"10";"Japan";"Asien";"Ausland";2859;5027
"2006";"4. Quartal";"10";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";616;1648
"2006";"4. Quartal";"10";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";319;730
"2006";"4. Quartal";"10";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";49;64
"2006";"4. Quartal";"11";"Deutschland";"Deutschland";"Deutschland";108407;212251
"2006";"4. Quartal";"11";"Belgien";"Europa ohne Deutschland";"Ausland";428;1046
"2006";"4. Quartal";"11";"D‰nemark";"Europa ohne Deutschland";"Ausland";146;397
"2006";"4. Quartal";"11";"Frankreich";"Europa ohne Deutschland";"Ausland";636;1408
"2006";"4. Quartal";"11";"Italien";"Europa ohne Deutschland";"Ausland";566;1178
"2006";"4. Quartal";"11";"Niederlande";"Europa ohne Deutschland";"Ausland";617;1276
"2006";"4. Quartal";"11";"÷sterreich";"Europa ohne Deutschland";"Ausland";1045;2181
"2006";"4. Quartal";"11";"Polen";"Europa ohne Deutschland";"Ausland";465;743
"2006";"4. Quartal";"11";"Schweden";"Europa ohne Deutschland";"Ausland";324;583
"2006";"4. Quartal";"11";"Schweiz";"Europa ohne Deutschland";"Ausland";1174;2442
"2006";"4. Quartal";"11";"Russland";"Europa ohne Deutschland";"Ausland";335;831
"2006";"4. Quartal";"11";"Spanien";"Europa ohne Deutschland";"Ausland";455;927
"2006";"4. Quartal";"11";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";632;775
"2006";"4. Quartal";"11";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1097;2334
"2006";"4. Quartal";"11";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";1085;2315
"2006";"4. Quartal";"11";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";37;109
"2006";"4. Quartal";"11";"USA";"Amerika";"Ausland";1399;3780
"2006";"4. Quartal";"11";"Kanada";"Amerika";"Ausland";183;429
"2006";"4. Quartal";"11";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";160;310
"2006";"4. Quartal";"11";"China";"Asien";"Ausland";133;427
"2006";"4. Quartal";"11";"Japan";"Asien";"Ausland";1474;2814
"2006";"4. Quartal";"11";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";611;1411
"2006";"4. Quartal";"11";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";165;334
"2006";"4. Quartal";"11";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";190;209
"2006";"4. Quartal";"12";"Deutschland";"Deutschland";"Deutschland";125466;261841
"2006";"4. Quartal";"12";"Belgien";"Europa ohne Deutschland";"Ausland";342;756
"2006";"4. Quartal";"12";"D‰nemark";"Europa ohne Deutschland";"Ausland";91;174
"2006";"4. Quartal";"12";"Frankreich";"Europa ohne Deutschland";"Ausland";550;1225
"2006";"4. Quartal";"12";"Italien";"Europa ohne Deutschland";"Ausland";829;1677
"2006";"4. Quartal";"12";"Niederlande";"Europa ohne Deutschland";"Ausland";1112;2194
"2006";"4. Quartal";"12";"÷sterreich";"Europa ohne Deutschland";"Ausland";910;2191
"2006";"4. Quartal";"12";"Polen";"Europa ohne Deutschland";"Ausland";283;539
"2006";"4. Quartal";"12";"Schweden";"Europa ohne Deutschland";"Ausland";102;181
"2006";"4. Quartal";"12";"Schweiz";"Europa ohne Deutschland";"Ausland";1547;4580
"2006";"4. Quartal";"12";"Russland";"Europa ohne Deutschland";"Ausland";324;665
"2006";"4. Quartal";"12";"Spanien";"Europa ohne Deutschland";"Ausland";231;456
"2006";"4. Quartal";"12";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";426;673
"2006";"4. Quartal";"12";"Groﬂbritannien";"Europa ohne Deutschland";"Ausland";1157;2687
"2006";"4. Quartal";"12";"sonst.europ‰ische L‰nder (o.13 L‰nder)";"Europa ohne Deutschland";"Ausland";873;2186
"2006";"4. Quartal";"12";"afrikanische L‰nder";"Sonst. Ausland";"Ausland";103;245
"2006";"4. Quartal";"12";"USA";"Amerika";"Ausland";1545;3819
"2006";"4. Quartal";"12";"Kanada";"Amerika";"Ausland";128;437
"2006";"4. Quartal";"12";"amerik. L‰nder (o.USA, Kanada)";"Amerika";"Ausland";207;385
"2006";"4. Quartal";"12";"China";"Asien";"Ausland";99;321
"2006";"4. Quartal";"12";"Japan";"Asien";"Ausland";2094;3625
"2006";"4. Quartal";"12";"asiatische L‰nder (o.China, Japan)";"Asien";"Ausland";481;1019
"2006";"4. Quartal";"12";"Australien, Neuseeland u. Ozeanien    ";"Sonst. Ausland";"Ausland";289;617
"2006";"4. Quartal";"12";"Ausl‰nder ohne Angabe";"Sonst. Ausland";"Ausland";64;129
"2007";"1. Quartal";"01";"Deutschland";"Deutschland";"Deutschland";62486;120491
"2007";"1. Quartal";"01";"Belgien";"Europa ohne Deutschland";"Ausland";300;618
"2007";"1. Quartal";"01";"D‰nemark";"Europa ohne Deutschland";"Ausland";100;186
"2007";"1. Quartal";"01";"Frankreich";"Europa ohne Deutschland";"Ausland";475;956
"2007";"1. Quartal";"01";"Italien";"Europa ohne Deutschland";"Ausland";493;1060
"2007";"1. Quartal";"01";"Niederlande";"Europa ohne Deutschland";"Ausland";568;1167
"2007";"1. Quartal";"01";"÷sterreich";"Europa ohne Deutschland";"Ausland";445;941
"2007";"1. Quartal";"01";"Polen";"Europa ohne Deutschland";"Ausland";346;590
"2007";"1. Quartal";"01";"Schweden";"Europa ohne Deutschland";"Ausland";78;158
"2007";"1. Quartal";"01";"Schweiz";"Europa ohne Deutschland";"Ausland";530;1320
"2007";"1. Quartal";"01";"Russland";"Europa ohne Deutschland";"Ausland";444;1003
"2007";"1. Quartal";"01";"Spanien";"Europa ohne Deutschland";"Ausland";177;331
"2007";"1. Quartal";"01";"Tschechische Republik";"Europa ohne Deutschland";"Ausland";289;527
